model,strategy,file,base_task,status,ncloc,sqale_index,cognitive_complexity,complexity,code_smells,pass_val,fqs
GroundTruth,GT,BigNumCalculator.py,BigNumCalculator,Success,62.0,10.0,20.0,16.0,1.0,1.0,0.9838709677419356
GroundTruth,GT,BinaryDataProcessor.py,BinaryDataProcessor,Success,31.0,0.0,2.0,7.0,0.0,1.0,1.0
GroundTruth,GT,BitStatusUtil.py,BitStatusUtil,Success,22.0,0.0,6.0,8.0,0.0,1.0,1.0
GroundTruth,GT,BlackjackGame.py,BlackjackGame,Success,48.0,12.0,21.0,14.0,2.0,1.0,0.975
GroundTruth,GT,BookManagement.py,BookManagement,Success,20.0,0.0,6.0,10.0,0.0,1.0,1.0
GroundTruth,GT,BookManagementDB.py,BookManagementDB,Success,43.0,0.0,,7.0,0.0,1.0,1.0
GroundTruth,GT,BoyerMooreSearch.py,BoyerMooreSearch,Success,24.0,6.0,10.0,10.0,3.0,1.0,0.975
GroundTruth,GT,Calculator.py,Calculator,Success,61.0,16.0,28.0,18.0,1.0,1.0,0.9737704918032788
GroundTruth,GT,CalendarUtil.py,CalendarUtil,Success,39.0,0.0,16.0,18.0,0.0,1.0,1.0
GroundTruth,GT,CamelCaseMap.py,CamelCaseMap,Success,21.0,0.0,1.0,9.0,0.0,1.0,1.0
GroundTruth,GT,ChandrasekharSieve.py,ChandrasekharSieve,Success,22.0,0.0,10.0,9.0,0.0,1.0,1.0
GroundTruth,GT,Chat.py,Chat,Success,33.0,0.0,7.0,10.0,0.0,1.0,1.0
GroundTruth,GT,ClassRegistrationSystem.py,ClassRegistrationSystem,Success,35.0,0.0,13.0,14.0,0.0,1.0,1.0
GroundTruth,GT,Classroom.py,Classroom,Success,30.0,0.0,12.0,14.0,0.0,1.0,1.0
GroundTruth,GT,CombinationCalculator.py,CombinationCalculator,Success,33.0,10.0,8.0,14.0,5.0,1.0,0.9696969696969696
GroundTruth,GT,ComplexCalculator.py,ComplexCalculator,Success,25.0,5.0,,5.0,1.0,1.0,0.98
GroundTruth,GT,CookiesUtil.py,CookiesUtil,Success,24.0,5.0,2.0,5.0,1.0,1.0,0.9791666666666666
GroundTruth,GT,CSVProcessor.py,CSVProcessor,Success,26.0,12.0,2.0,5.0,3.0,1.0,0.9538461538461538
GroundTruth,GT,CurrencyConverter.py,CurrencyConverter,Success,30.0,0.0,5.0,10.0,0.0,1.0,1.0
GroundTruth,GT,DatabaseProcessor.py,DatabaseProcessor,Success,37.0,0.0,3.0,7.0,0.0,1.0,1.0
GroundTruth,GT,DataStatistics.py,DataStatistics,Success,18.0,0.0,2.0,5.0,0.0,1.0,1.0
GroundTruth,GT,DataStatistics2.py,DataStatistics2,Success,16.0,0.0,,7.0,0.0,1.0,1.0
GroundTruth,GT,DataStatistics4.py,DataStatistics4,Success,33.0,0.0,3.0,7.0,0.0,1.0,1.0
GroundTruth,GT,DecryptionUtils.py,DecryptionUtils,Success,54.0,0.0,29.0,19.0,0.0,1.0,1.0
GroundTruth,GT,DiscountStrategy.py,DiscountStrategy,Success,28.0,15.0,7.0,11.0,3.0,1.0,0.9464285714285714
GroundTruth,GT,DocFileHandler.py,DocFileHandler,Success,51.0,15.0,7.0,9.0,3.0,1.0,0.9705882352941176
GroundTruth,GT,EightPuzzle.py,EightPuzzle,Success,46.0,0.0,22.0,17.0,0.0,1.0,1.0
GroundTruth,GT,EmailClient.py,EmailClient,Success,46.0,0.0,11.0,15.0,0.0,1.0,1.0
GroundTruth,GT,EncryptionUtils.py,EncryptionUtils,Success,44.0,0.0,25.0,16.0,0.0,1.0,1.0
GroundTruth,GT,ExcelProcessor.py,ExcelProcessor,Success,41.0,17.0,10.0,10.0,4.0,1.0,0.9585365853658536
GroundTruth,GT,ExpressionCalculator.py,ExpressionCalculator,Success,92.0,14.0,51.0,31.0,1.0,1.0,0.9847826086956522
GroundTruth,GT,FitnessTracker.py,FitnessTracker,Success,36.0,9.0,10.0,8.0,3.0,1.0,0.975
GroundTruth,GT,GomokuGame.py,GomokuGame,Success,33.0,0.0,24.0,15.0,0.0,1.0,1.0
GroundTruth,GT,Hotel.py,Hotel,Success,35.0,0.0,14.0,12.0,0.0,1.0,1.0
GroundTruth,GT,HRManagementSystem.py,HRManagementSystem,Success,46.0,0.0,21.0,16.0,0.0,1.0,1.0
GroundTruth,GT,HtmlUtil.py,HtmlUtil,Success,64.0,12.0,26.0,19.0,1.0,1.0,0.98125
GroundTruth,GT,ImageProcessor.py,ImageProcessor,Success,19.0,0.0,4.0,10.0,0.0,1.0,1.0
GroundTruth,GT,Interpolation.py,Interpolation,Success,33.0,5.0,21.0,11.0,1.0,1.0,0.9848484848484848
GroundTruth,GT,IPAddress.py,IPAddress,Success,24.0,0.0,11.0,12.0,0.0,1.0,1.0
GroundTruth,GT,IpUtil.py,IpUtil,Success,23.0,0.0,3.0,3.0,0.0,1.0,1.0
GroundTruth,GT,JobMarketplace.py,JobMarketplace,Success,32.0,0.0,10.0,15.0,0.0,1.0,1.0
GroundTruth,GT,JSONProcessor.py,JSONProcessor,Success,29.0,10.0,7.0,7.0,2.0,1.0,0.9655172413793104
GroundTruth,GT,KappaCalculator.py,KappaCalculator,Success,36.0,26.0,5.0,6.0,10.0,1.0,0.9277777777777778
GroundTruth,GT,Lemmatization.py,Lemmatization,Success,36.0,0.0,7.0,7.0,0.0,1.0,1.0
GroundTruth,GT,LongestWord.py,LongestWord,Success,16.0,0.0,4.0,6.0,0.0,1.0,1.0
GroundTruth,GT,MahjongConnect.py,MahjongConnect,Success,50.0,10.0,24.0,23.0,3.0,1.0,0.98
GroundTruth,GT,Manacher.py,Manacher,Success,24.0,0.0,9.0,11.0,0.0,1.0,1.0
GroundTruth,GT,MetricsCalculator.py,MetricsCalculator,Success,39.0,0.0,14.0,16.0,0.0,1.0,1.0
GroundTruth,GT,MetricsCalculator2.py,MetricsCalculator2,Success,82.0,103.0,62.0,27.0,13.0,1.0,0.874390243902439
GroundTruth,GT,MinesweeperGame.py,MinesweeperGame,Success,57.0,85.0,76.0,52.0,7.0,1.0,0.8508771929824561
GroundTruth,GT,MovieBookingSystem.py,MovieBookingSystem,Success,32.0,0.0,15.0,11.0,0.0,1.0,1.0
GroundTruth,GT,MovieTicketDB.py,MovieTicketDB,Success,34.0,0.0,,5.0,0.0,1.0,1.0
GroundTruth,GT,MusicPlayer.py,MusicPlayer,Success,55.0,0.0,22.0,20.0,0.0,1.0,1.0
GroundTruth,GT,NLPDataProcessor.py,NLPDataProcessor,Success,17.0,0.0,6.0,6.0,0.0,1.0,1.0
GroundTruth,GT,NLPDataProcessor2.py,NLPDataProcessor2,Success,21.0,0.0,2.0,5.0,0.0,1.0,1.0
GroundTruth,GT,NumberConverter.py,NumberConverter,Success,25.0,0.0,,6.0,0.0,1.0,1.0
GroundTruth,GT,NumberWordFormatter.py,NumberWordFormatter,Success,53.0,5.0,18.0,14.0,1.0,1.0,0.9905660377358492
GroundTruth,GT,NumericEntityUnescaper.py,NumericEntityUnescaper,Success,34.0,27.0,28.0,15.0,3.0,1.0,0.9205882352941176
GroundTruth,GT,Order.py,Order,Success,26.0,0.0,9.0,9.0,0.0,1.0,1.0
GroundTruth,GT,PageUtil.py,PageUtil,Success,39.0,0.0,4.0,9.0,0.0,1.0,1.0
GroundTruth,GT,PDFHandler.py,PDFHandler,Success,21.0,0.0,6.0,7.0,0.0,1.0,1.0
GroundTruth,GT,PersonRequest.py,PersonRequest,Success,21.0,36.0,6.0,10.0,9.0,1.0,0.8285714285714285
GroundTruth,GT,PushBoxGame.py,PushBoxGame,Success,53.0,0.0,23.0,14.0,0.0,1.0,1.0
GroundTruth,GT,RegexUtils.py,RegexUtils,Success,32.0,0.0,2.0,11.0,0.0,1.0,1.0
GroundTruth,GT,RPGCharacter.py,RPGCharacter,Success,34.0,0.0,6.0,10.0,0.0,1.0,1.0
GroundTruth,GT,Server.py,Server,Success,38.0,0.0,13.0,16.0,0.0,1.0,1.0
GroundTruth,GT,ShoppingCart.py,ShoppingCart,Success,17.0,5.0,4.0,7.0,1.0,1.0,0.9705882352941176
GroundTruth,GT,SignInSystem.py,SignInSystem,Success,34.0,0.0,14.0,13.0,0.0,1.0,1.0
GroundTruth,GT,Snake.py,Snake,Success,38.0,6.0,7.0,10.0,3.0,1.0,0.9842105263157894
GroundTruth,GT,SplitSentence.py,SplitSentence,Success,17.0,5.0,3.0,5.0,1.0,1.0,0.9705882352941176
GroundTruth,GT,SQLGenerator.py,SQLGenerator,Success,30.0,0.0,3.0,9.0,0.0,1.0,1.0
GroundTruth,GT,SQLQueryBuilder.py,SQLQueryBuilder,Success,27.0,12.0,4.0,8.0,2.0,1.0,0.9555555555555556
GroundTruth,GT,Statistics3.py,Statistics3,Success,60.0,0.0,11.0,17.0,0.0,1.0,1.0
GroundTruth,GT,StockPortfolioTracker.py,StockPortfolioTracker,Success,44.0,0.0,15.0,18.0,0.0,1.0,1.0
GroundTruth,GT,StudentDatabaseProcessor.py,StudentDatabaseProcessor,Success,45.0,0.0,,5.0,0.0,1.0,1.0
GroundTruth,GT,TextFileProcessor.py,TextFileProcessor,Success,19.0,0.0,,6.0,0.0,1.0,1.0
GroundTruth,GT,Thermostat.py,Thermostat,Success,47.0,0.0,18.0,16.0,0.0,1.0,1.0
GroundTruth,GT,TicTacToe.py,TicTacToe,Success,28.0,2.0,15.0,14.0,1.0,1.0,0.9928571428571428
GroundTruth,GT,TimeUtils.py,TimeUtils,Success,27.0,20.0,,8.0,4.0,1.0,0.925925925925926
GroundTruth,GT,TriCalculator.py,TriCalculator,Success,39.0,5.0,8.0,11.0,1.0,1.0,0.9871794871794872
GroundTruth,GT,TwentyFourPointGame.py,TwentyFourPointGame,Success,37.0,10.0,16.0,15.0,2.0,1.0,0.972972972972973
GroundTruth,GT,URLHandler.py,URLHandler,Success,45.0,0.0,18.0,16.0,0.0,1.0,1.0
GroundTruth,GT,UrlPath.py,UrlPath,Success,23.0,0.0,9.0,9.0,0.0,1.0,1.0
GroundTruth,GT,UserLoginDB.py,UserLoginDB,Success,27.0,0.0,2.0,7.0,0.0,1.0,1.0
GroundTruth,GT,VectorUtil.py,VectorUtil,Success,36.0,0.0,4.0,8.0,0.0,1.0,1.0
GroundTruth,GT,VendingMachine.py,VendingMachine,Success,35.0,0.0,13.0,13.0,0.0,1.0,1.0
GroundTruth,GT,Warehouse.py,Warehouse,Success,33.0,0.0,11.0,13.0,0.0,1.0,1.0
GroundTruth,GT,WeatherSystem.py,WeatherSystem,Success,26.0,0.0,7.0,8.0,0.0,1.0,1.0
GroundTruth,GT,Words2Numbers.py,Words2Numbers,Success,61.0,14.0,42.0,20.0,1.0,1.0,0.9770491803278688
GroundTruth,GT,XMLProcessor.py,XMLProcessor,Success,27.0,10.0,3.0,6.0,2.0,1.0,0.962962962962963
GroundTruth,GT,ZipFileProcessor.py,ZipFileProcessor,Success,32.0,20.0,5.0,6.0,4.0,1.0,0.9375
WizardCoder-15B-V1.0,H,AccessGatewayFilterFail.py,AccessGatewayFilter,Fail,25.0,10.0,9.0,11.0,4.0,0.0,0.0
WizardCoder-15B-V1.0,H,AreaCalculatorError.py,AreaCalculator,Error,9.0,0.0,,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ArgumentParserError.py,ArgumentParser,Error,9.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ArrangementCalculatorError.py,ArrangementCalculator,Error,25.0,0.0,6.0,10.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,AssessmentSystemSuccess.py,AssessmentSystem,Success,41.0,0.0,18.0,18.0,0.0,1.0,1.0
WizardCoder-15B-V1.0,H,AutomaticGuitarSimulatorError.py,AutomaticGuitarSimulator,Error,5.0,0.0,,3.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,AvgPartitionSuccess.py,AvgPartition,Success,13.0,5.0,1.0,4.0,1.0,1.0,0.9615384615384616
WizardCoder-15B-V1.0,H,BalancedBracketsSuccess.py,BalancedBrackets,Success,19.0,0.0,10.0,7.0,0.0,1.0,1.0
WizardCoder-15B-V1.0,H,BankAccountSuccess.py,BankAccount,Success,0.0,0.0,,0.0,0.0,1.0,1.0
WizardCoder-15B-V1.0,H,BigNumCalculatorError.py,BigNumCalculator,Error,7.0,0.0,,3.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,BinaryDataProcessorFail.py,BinaryDataProcessor,Fail,15.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,BitStatusUtilError.py,BitStatusUtil,Error,12.0,0.0,4.0,7.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,BlackjackGameError.py,BlackjackGame,Error,9.0,0.0,,4.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,BookManagementDBError.py,BookManagementDB,Error,12.0,0.0,,7.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,BookManagementError.py,BookManagement,Error,7.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,BoyerMooreSearchFail.py,BoyerMooreSearch,Fail,7.0,0.0,3.0,3.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,CalculatorError.py,Calculator,Error,53.0,9.0,24.0,15.0,1.0,0.0,0.0
WizardCoder-15B-V1.0,H,CalendarUtilError.py,CalendarUtil,Error,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,CamelCaseMapFail.py,CamelCaseMap,Fail,18.0,0.0,,8.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ChandrasekharSieveSuccess.py,ChandrasekharSieve,Success,6.0,0.0,,3.0,0.0,1.0,1.0
WizardCoder-15B-V1.0,H,ChatError.py,Chat,Error,8.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ClassRegistrationSystemError.py,ClassRegistrationSystem,Error,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ClassroomError.py,Classroom,Error,35.0,0.0,12.0,14.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,CombinationCalculatorFail.py,CombinationCalculator,Fail,24.0,6.0,4.0,8.0,3.0,0.0,0.0
WizardCoder-15B-V1.0,H,ComplexCalculatorFail.py,ComplexCalculator,Fail,11.0,5.0,,5.0,1.0,0.0,0.0
WizardCoder-15B-V1.0,H,CookiesUtilError.py,CookiesUtil,Error,20.0,0.0,1.0,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,CSVProcessorError.py,CSVProcessor,Error,7.0,7.0,,4.0,2.0,0.0,0.0
WizardCoder-15B-V1.0,H,CurrencyConverterFail.py,CurrencyConverter,Fail,26.0,0.0,4.0,9.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,DatabaseProcessorError.py,DatabaseProcessor,Error,9.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,DataStatistics2Error.py,DataStatistics2,Error,23.0,0.0,,7.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,DataStatistics4Fail.py,DataStatistics4,Fail,46.0,5.0,1.0,9.0,1.0,0.0,0.0
WizardCoder-15B-V1.0,H,DataStatisticsSuccess.py,DataStatistics,Success,15.0,0.0,2.0,5.0,0.0,1.0,1.0
WizardCoder-15B-V1.0,H,DecryptionUtilsFail.py,DecryptionUtils,Fail,16.0,0.0,8.0,7.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,DiscountStrategyError.py,DiscountStrategy,Error,35.0,20.0,7.0,12.0,4.0,0.0,0.0
WizardCoder-15B-V1.0,H,DocFileHandlerError.py,DocFileHandler,Error,56.0,10.0,10.0,10.0,2.0,0.0,0.0
WizardCoder-15B-V1.0,H,EightPuzzleError.py,EightPuzzle,Error,8.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,EmailClientError.py,EmailClient,Error,11.0,0.0,,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,EncryptionUtilsSuccess.py,EncryptionUtils,Success,53.0,16.0,42.0,18.0,1.0,1.0,0.969811320754717
WizardCoder-15B-V1.0,H,ExcelProcessorError.py,ExcelProcessor,Error,7.0,7.0,,4.0,2.0,0.0,0.0
WizardCoder-15B-V1.0,H,ExpressionCalculatorError.py,ExpressionCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,FitnessTrackerError.py,FitnessTracker,Error,13.0,7.0,,4.0,2.0,0.0,0.0
WizardCoder-15B-V1.0,H,GomokuGameError.py,GomokuGame,Error,8.0,0.0,,4.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,HotelError.py,Hotel,Error,9.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,HRManagementSystemError.py,HRManagementSystem,Error,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,HtmlUtilFail.py,HtmlUtil,Fail,37.0,0.0,8.0,9.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ImageProcessorError.py,ImageProcessor,Error,9.0,0.0,,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,InterpolationFail.py,Interpolation,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,IPAddressError.py,IPAddress,Error,6.0,0.0,,4.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,IpUtilError.py,IpUtil,Error,24.0,0.0,3.0,3.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,JobMarketplaceError.py,JobMarketplace,Error,10.0,0.0,,7.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,JSONProcessorPartialSuccess.py,JSONProcessor,PartialSuccess,37.0,0.0,7.0,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,KappaCalculatorFail.py,KappaCalculator,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,LemmatizationError.py,Lemmatization,Error,34.0,0.0,7.0,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,LongestWordPartialSuccess.py,LongestWord,PartialSuccess,16.0,0.0,6.0,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,MahjongConnectError.py,MahjongConnect,Error,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ManacherError.py,Manacher,Error,22.0,0.0,8.0,10.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,MetricsCalculator2Error.py,MetricsCalculator2,Error,50.0,15.0,17.0,11.0,3.0,0.0,0.0
WizardCoder-15B-V1.0,H,MetricsCalculatorError.py,MetricsCalculator,Error,34.0,30.0,8.0,10.0,6.0,0.0,0.0
WizardCoder-15B-V1.0,H,MinesweeperGameError.py,MinesweeperGame,Error,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,MovieBookingSystemError.py,MovieBookingSystem,Error,8.0,0.0,,4.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,MovieTicketDBError.py,MovieTicketDB,Error,10.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,MusicPlayerError.py,MusicPlayer,Error,13.0,0.0,,9.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,NLPDataProcessor2Success.py,NLPDataProcessor2,Success,0.0,0.0,,0.0,0.0,1.0,1.0
WizardCoder-15B-V1.0,H,NLPDataProcessorError.py,NLPDataProcessor,Error,4.0,0.0,,3.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,NumberConverterError.py,NumberConverter,Error,13.0,0.0,,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,NumberWordFormatterError.py,NumberWordFormatter,Error,14.0,0.0,,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,NumericEntityUnescaperFail.py,NumericEntityUnescaper,Fail,42.0,35.0,43.0,19.0,2.0,0.0,0.0
WizardCoder-15B-V1.0,H,OrderFail.py,Order,Fail,26.0,5.0,13.0,10.0,1.0,0.0,0.0
WizardCoder-15B-V1.0,H,PageUtilError.py,PageUtil,Error,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,PDFHandlerError.py,PDFHandler,Error,7.0,0.0,,3.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,PersonRequestSuccess.py,PersonRequest,Success,17.0,26.0,5.0,10.0,7.0,1.0,0.8470588235294118
WizardCoder-15B-V1.0,H,PushBoxGameError.py,PushBoxGame,Error,13.0,0.0,,4.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,RegexUtilsError.py,RegexUtils,Error,12.0,0.0,,10.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,RPGCharacterError.py,RPGCharacter,Error,13.0,0.0,,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ServerError.py,Server,Error,10.0,0.0,,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ShoppingCartError.py,ShoppingCart,Error,7.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,SignInSystemError.py,SignInSystem,Error,8.0,0.0,,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,SnakeError.py,Snake,Error,14.0,6.0,,5.0,3.0,0.0,0.0
WizardCoder-15B-V1.0,H,SplitSentenceFail.py,SplitSentence,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,SQLGeneratorError.py,SQLGenerator,Error,9.0,0.0,,7.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,SQLQueryBuilderError.py,SQLQueryBuilder,Error,9.0,0.0,,4.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,Statistics3Error.py,Statistics3,Error,60.0,10.0,12.0,14.0,2.0,0.0,0.0
WizardCoder-15B-V1.0,H,StockPortfolioTrackerError.py,StockPortfolioTracker,Error,49.0,5.0,20.0,20.0,1.0,0.0,0.0
WizardCoder-15B-V1.0,H,StudentDatabaseProcessorError.py,StudentDatabaseProcessor,Error,8.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,TextFileProcessorError.py,TextFileProcessor,Error,8.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ThermostatError.py,Thermostat,Error,13.0,0.0,,8.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,TicTacToeFail.py,TicTacToe,Fail,19.0,2.0,5.0,10.0,1.0,0.0,0.0
WizardCoder-15B-V1.0,H,TimeUtilsSuccess.py,TimeUtils,Success,32.0,0.0,,8.0,0.0,1.0,1.0
WizardCoder-15B-V1.0,H,TriCalculatorError.py,TriCalculator,Error,9.0,5.0,,6.0,1.0,0.0,0.0
WizardCoder-15B-V1.0,H,TwentyFourPointGamePartialSuccess.py,TwentyFourPointGame,PartialSuccess,21.0,10.0,2.0,5.0,2.0,0.0,0.0
WizardCoder-15B-V1.0,H,URLHandlerFail.py,URLHandler,Fail,20.0,0.0,,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,UrlPathFail.py,UrlPath,Fail,16.0,0.0,1.0,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,UserLoginDBFail.py,UserLoginDB,Fail,21.0,0.0,,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,VectorUtilError.py,VectorUtil,Error,12.0,0.0,,4.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,VendingMachineFail.py,VendingMachine,Fail,33.0,0.0,11.0,11.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,WarehouseError.py,Warehouse,Error,10.0,0.0,,7.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,WeatherSystemFail.py,WeatherSystem,Fail,23.0,0.0,5.0,7.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,Words2NumbersError.py,Words2Numbers,Error,42.0,26.0,24.0,16.0,2.0,0.0,0.0
WizardCoder-15B-V1.0,H,XMLProcessorFail.py,XMLProcessor,Fail,35.0,10.0,6.0,8.0,2.0,0.0,0.0
WizardCoder-15B-V1.0,H,ZipFileProcessorError.py,ZipFileProcessor,Error,8.0,0.0,,5.0,0.0,0.0,0.0
